subject,condition,n_samples,non_gap_samples,non_gap_coverage,recognized_aoi_samples,sample_interval_s,fixation_events,condition_primary_pass,condition_pass_40,condition_pass_60,eye_included,conditions,min_coverage,total_events,eye_included_40,eye_included_60
202512301413,zero_gravity,7048,6585.0,0.9343076049943246,5413.0,0.0333333333330188,328.0,True,True,True,True,2,0.9067947838023336,696.0,True,True
202512301420,gravity,7317,7073.0,0.966652999863332,6604.0,0.0333333333330188,396.0,True,True,True,True,2,0.966652999863332,718.0,True,True
202512301420,zero_gravity,6509,6360.0,0.9771086188354586,5742.0,0.0333333333330188,322.0,True,True,True,True,2,0.966652999863332,718.0,True,True
202512301559,gravity,13678,11034.0,0.8066968855095774,8841.0,0.0166666666669925,501.0,True,True,True,True,2,0.8066968855095774,1008.0,True,True
202512301559,zero_gravity,14388,11737.0,0.8157492354740061,9705.0,0.0166666666669925,507.0,True,True,True,True,2,0.8066968855095774,1008.0,True,True
202512301619,gravity,7672,7032.0,0.9165797705943692,5557.0,0.0333333333330188,364.0,True,True,True,True,2,0.8987743985474353,657.0,True,True
202512301619,zero_gravity,6609,5940.0,0.8987743985474353,4665.0,0.0333333333330188,293.0,True,True,True,True,2,0.8987743985474353,657.0,True,True
202512301621,gravity,6981,6391.0,0.9154848875519268,5468.0,0.0333333333330188,397.0,True,True,True,True,2,0.9154848875519268,802.0,True,True
202512301621,zero_gravity,7404,6780.0,0.9157212317666128,5728.0,0.0333333333330188,405.0,True,True,True,True,2,0.9154848875519268,802.0,True,True
202512311507,gravity,6865,121.0,0.0176256372906045,130.0,0.0333333333330188,17.0,False,False,False,False,2,0.0135394200814761,33.0,False,False
202512311507,zero_gravity,8346,113.0,0.0135394200814761,128.0,0.0333333333330188,16.0,False,False,False,False,2,0.0135394200814761,33.0,False,False
202512311540,gravity,13798,11955.0,0.8664299173793303,8929.0,0.0166666666669925,432.0,True,True,True,True,2,0.8561818300568219,887.0,True,True
202512311540,zero_gravity,15311,13109.0,0.8561818300568219,9657.0,0.0166666666669925,455.0,True,True,True,True,2,0.8561818300568219,887.0,True,True
202601051520,gravity,13782,12768.0,0.9264257727470614,10409.0,0.0166666666669925,452.0,True,True,True,True,2,0.9264257727470614,936.0,True,True
202601051520,zero_gravity,14027,13074.0,0.932059599344122,10907.0,0.0166666666669925,484.0,True,True,True,True,2,0.9264257727470614,936.0,True,True
202601051522,gravity,6273,537.0,0.0856049736967957,544.0,0.0333333333330188,29.0,False,False,False,False,2,0.0,29.0,False,False
202601051522,zero_gravity,6453,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,29.0,False,False
202601051654,gravity,6973,265.0,0.0380037286677183,267.0,0.0333333333330188,12.0,False,False,False,False,2,0.0,12.0,False,False
202601051654,zero_gravity,7193,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,12.0,False,False
202601060953,gravity,6744,3093.0,0.4586298932384341,2573.0,0.0333333333330188,118.0,False,True,False,False,2,0.4586298932384341,267.0,True,False
202601060953,zero_gravity,6692,3976.0,0.5941422594142259,3654.0,0.0333333333330188,149.0,True,True,False,False,2,0.4586298932384341,267.0,True,False
202601061013,gravity,12326,12039.0,0.9767158851208828,10948.0,0.0166666666669925,401.0,True,True,True,True,2,0.9691632568344896,929.0,True,True
202601061013,zero_gravity,16863,16343.0,0.9691632568344896,14864.0,0.0166666666669925,528.0,True,True,True,True,2,0.9691632568344896,929.0,True,True
202601061500,gravity,12721,11648.0,0.9156512852763148,9612.0,0.0166666666669925,442.0,True,True,True,True,2,0.9045166106756252,911.0,True,True
202601061500,zero_gravity,13395,12116.0,0.9045166106756252,10505.0,0.0166666666669925,469.0,True,True,True,True,2,0.9045166106756252,911.0,True,True
202601061608,gravity,6159,3204.0,0.5202143205065758,3228.0,0.0333333333330188,146.0,True,True,False,False,2,0.041343669250646,167.0,False,False
202601061608,zero_gravity,7353,304.0,0.041343669250646,309.0,0.0333333333330188,21.0,False,False,False,False,2,0.041343669250646,167.0,False,False
202601061632,gravity,7233,6267.0,0.8664454583160515,5078.0,0.0333333333330188,421.0,True,True,True,True,2,0.8664454583160515,821.0,True,True
202601061632,zero_gravity,7962,6980.0,0.8766641547349913,5724.0,0.0333333333330188,400.0,True,True,True,True,2,0.8664454583160515,821.0,True,True
202601071419,gravity,6116,5527.0,0.9036952256376716,4976.0,0.0333333333330188,298.0,True,True,True,True,2,0.8998847594353212,608.0,True,True
202601071419,zero_gravity,6942,6247.0,0.8998847594353212,5731.0,0.0333333333330188,310.0,True,True,True,True,2,0.8998847594353212,608.0,True,True
202601071601,gravity,15521,14279.0,0.9199793827717286,10226.0,0.0166666666669925,558.0,True,True,True,True,2,0.9101641763512268,1071.0,True,True
202601071601,zero_gravity,16263,14802.0,0.9101641763512268,9725.0,0.0166666666669925,513.0,True,True,True,True,2,0.9101641763512268,1071.0,True,True
202601071604,gravity,7267,6097.0,0.8389982110912343,5425.0,0.0333333333330188,389.0,True,True,True,True,2,0.8389982110912343,691.0,True,True
202601071604,zero_gravity,7114,6266.0,0.8807984256395839,5128.0,0.0333333333330188,302.0,True,True,True,True,2,0.8389982110912343,691.0,True,True
202601071629,gravity,6811,6577.0,0.9656438114814272,5369.0,0.0333333333330188,313.0,True,True,True,True,2,0.9656438114814272,645.0,True,True
202601071629,zero_gravity,7517,7281.0,0.9686044964746574,6356.0,0.0333333333330188,332.0,True,True,True,True,2,0.9656438114814272,645.0,True,True
202601081426,gravity,6753,2155.0,0.3191174292906856,1324.0,0.0333333333330188,104.0,False,False,False,False,2,0.0027628549501151,104.0,False,False
202601081426,zero_gravity,6515,18.0,0.0027628549501151,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0027628549501151,104.0,False,False
202601081439,gravity,13993,13200.0,0.9433288072607732,9957.0,0.0166666666669925,499.0,True,True,True,True,2,0.9407148550058244,1113.0,True,True
202601081439,zero_gravity,16311,15344.0,0.9407148550058244,12237.0,0.0166666666669925,614.0,True,True,True,True,2,0.9407148550058244,1113.0,True,True
202601081440,gravity,6326,5885.0,0.9302877015491622,5575.0,0.0333333333330188,329.0,True,True,True,True,2,0.9302877015491622,663.0,True,True
202601081440,zero_gravity,6604,6165.0,0.9335251362810418,6049.0,0.0333333333330188,334.0,True,True,True,True,2,0.9302877015491622,663.0,True,True
202601081624,gravity,7437,76.0,0.0102191743982788,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0060584030049678,0.0,False,False
202601081624,zero_gravity,8253,50.0,0.0060584030049678,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0060584030049678,0.0,False,False
202601090957,gravity,12240,10985.0,0.8974673202614379,9426.0,0.0333333333330188,480.0,True,True,True,True,2,0.7527466429918988,847.0,True,True
202601090957,zero_gravity,9011,6783.0,0.7527466429918988,6397.0,0.0333333333330188,367.0,True,True,True,True,2,0.7527466429918988,847.0,True,True
202601090958,gravity,6958,6176.0,0.8876113825812015,4701.0,0.0333333333330188,269.0,True,True,True,True,2,0.8361250697934115,547.0,True,True
202601090958,zero_gravity,7164,5990.0,0.8361250697934115,4615.0,0.0333333333330188,278.0,True,True,True,True,2,0.8361250697934115,547.0,True,True
202601091422,gravity,7082,4438.0,0.6266591358373341,3641.0,0.0333333333330188,237.0,True,True,True,True,2,0.6266591358373341,630.0,True,True
202601091422,zero_gravity,7569,5907.0,0.7804201347602061,5675.0,0.0333333333330188,393.0,True,True,True,True,2,0.6266591358373341,630.0,True,True
202601091449,gravity,15244,13932.0,0.9139333508265548,12462.0,0.0166666666669925,513.0,True,True,True,True,2,0.8977398175585382,1043.0,True,True
202601091449,zero_gravity,17211,15451.0,0.8977398175585382,13523.0,0.0166666666669925,530.0,True,True,True,True,2,0.8977398175585382,1043.0,True,True
202601091509,gravity,7245,2608.0,0.3599723947550035,2492.0,0.0333333333330188,137.0,False,False,False,False,2,0.3497046218000695,331.0,False,False
202601091509,zero_gravity,8633,3019.0,0.3497046218000695,2819.0,0.0333333333330188,194.0,False,False,False,False,2,0.3497046218000695,331.0,False,False
202601091602,gravity,8047,273.0,0.0339256865912762,270.0,0.0333333333330188,25.0,False,False,False,False,2,0.0339256865912762,214.0,False,False
202601091602,zero_gravity,8372,3581.0,0.4277353081700907,2660.0,0.0333333333330188,189.0,False,True,False,False,2,0.0339256865912762,214.0,False,False
202601091605,gravity,13061,11970.0,0.9164688768088202,10923.0,0.0166666666669925,552.0,True,True,True,True,2,0.9119022476995022,1101.0,True,True
202601091605,zero_gravity,13258,12090.0,0.9119022476995022,10578.0,0.0166666666669925,549.0,True,True,True,True,2,0.9119022476995022,1101.0,True,True
202601121453,gravity,14871,13507.0,0.9082778562302468,10365.0,0.0166666666669925,606.0,True,True,True,True,2,0.8769597818677574,1216.0,True,True
202601121453,zero_gravity,14670,12865.0,0.8769597818677574,9805.0,0.0166666666669925,610.0,True,True,True,True,2,0.8769597818677574,1216.0,True,True
202601131016,gravity,13557,12537.0,0.9247621155122816,10740.0,0.0166666666669925,585.0,True,True,True,True,2,0.9247621155122816,1183.0,True,True
202601131016,zero_gravity,13612,12709.0,0.9336614751689686,11259.0,0.0166666666669925,598.0,True,True,True,True,2,0.9247621155122816,1183.0,True,True
202601131558,gravity,12040,11197.0,0.929983388704319,9258.0,0.0166666666669925,438.0,True,True,True,True,2,0.917923066084261,890.0,True,True
202601131558,zero_gravity,14194,13029.0,0.917923066084261,9305.0,0.0166666666669925,452.0,True,True,True,True,2,0.917923066084261,890.0,True,True
202601141624,gravity,14712,14392.0,0.9782490483958672,11995.0,0.0166666666669925,512.0,True,True,True,True,2,0.9707991803278688,1049.0,True,True
202601141624,zero_gravity,15616,15160.0,0.9707991803278688,13438.0,0.0166666666669925,537.0,True,True,True,True,2,0.9707991803278688,1049.0,True,True
202601151419,gravity,7396,6417.0,0.8676311519740401,6295.0,0.0333333333330188,416.0,True,True,True,True,2,0.8676311519740401,845.0,True,True
202601151419,zero_gravity,7695,6810.0,0.884990253411306,6818.0,0.0333333333330188,429.0,True,True,True,True,2,0.8676311519740401,845.0,True,True
202601151516,gravity,14274,12460.0,0.8729157909485779,9954.0,0.0166666666669925,453.0,True,True,True,True,2,0.8729157909485779,959.0,True,True
202601151516,zero_gravity,15880,13889.0,0.8746221662468514,11076.0,0.0166666666669925,506.0,True,True,True,True,2,0.8729157909485779,959.0,True,True
202601160948,gravity,14495,11732.0,0.8093825457054157,8832.0,0.0166666666669925,491.0,True,True,True,True,2,0.7680890538033395,953.0,True,True
202601160948,zero_gravity,15631,12006.0,0.7680890538033395,8240.0,0.0166666666669925,462.0,True,True,True,True,2,0.7680890538033395,953.0,True,True
202601160958,gravity,6981,5610.0,0.8036097980232059,3868.0,0.0333333333330188,323.0,True,True,True,True,2,0.8036097980232059,731.0,True,True
202601160958,zero_gravity,7299,5923.0,0.8114810247979175,4547.0,0.0333333333330188,408.0,True,True,True,True,2,0.8036097980232059,731.0,True,True
202601161413,gravity,6912,6210.0,0.8984375,5216.0,0.0333333333330188,271.0,True,True,True,True,2,0.8984375,537.0,True,True
202601161413,zero_gravity,7360,6758.0,0.9182065217391304,5427.0,0.0333333333330188,266.0,True,True,True,True,2,0.8984375,537.0,True,True
202601161421,gravity,12853,12274.0,0.9549521512487356,10819.0,0.0166666666669925,452.0,True,True,True,True,2,0.9522791070712472,1015.0,True,True
202601161421,zero_gravity,14962,14248.0,0.9522791070712472,13125.0,0.0166666666669925,563.0,True,True,True,True,2,0.9522791070712472,1015.0,True,True
202601161555,gravity,14872,13464.0,0.9053254437869822,11720.0,0.0166666666669925,530.0,True,True,True,True,2,0.886171780785207,1084.0,True,True
202601161555,zero_gravity,14926,13227.0,0.886171780785207,11618.0,0.0166666666669925,554.0,True,True,True,True,2,0.886171780785207,1084.0,True,True
202601161607,gravity,7743,7004.0,0.9045589564768176,4755.0,0.0333333333330188,346.0,True,True,True,True,2,0.8748685594111462,642.0,True,True
202601161607,zero_gravity,7608,6656.0,0.8748685594111462,3459.0,0.0333333333330188,296.0,True,True,True,True,2,0.8748685594111462,642.0,True,True
202601201533,gravity,15397,12764.0,0.8289926609079691,10044.0,0.0166666666669925,533.0,True,True,True,True,2,0.8289926609079691,1090.0,True,True
202601201533,zero_gravity,17058,14292.0,0.8378473443545551,10673.0,0.0166666666669925,557.0,True,True,True,True,2,0.8289926609079691,1090.0,True,True
202601201601,missing,0,,,,,,False,False,False,False,1,,0.0,False,False
202601211631,gravity,14201,12212.0,0.8599394408844447,7328.0,0.0166666666669925,432.0,True,True,True,True,2,0.8599394408844447,903.0,True,True
202601211631,zero_gravity,14501,12685.0,0.8747672574305221,8170.0,0.0166666666669925,471.0,True,True,True,True,2,0.8599394408844447,903.0,True,True
202601221031,gravity,7904,7036.0,0.8901821862348178,5787.0,0.0333333333330188,314.0,True,True,True,True,2,0.878584229390681,584.0,True,True
202601221031,zero_gravity,6696,5883.0,0.878584229390681,4572.0,0.0333333333330188,270.0,True,True,True,True,2,0.878584229390681,584.0,True,True
202601221622,gravity,13818,12353.0,0.8939788681430019,6769.0,0.0166666666669925,364.0,True,True,True,True,2,0.8773764258555133,769.0,True,True
202601221622,zero_gravity,15780,13845.0,0.8773764258555133,7721.0,0.0166666666669925,405.0,True,True,True,True,2,0.8773764258555133,769.0,True,True
202601231437,gravity,7302,6236.0,0.8540125992878663,4525.0,0.0333333333330188,338.0,True,True,True,True,2,0.8540125992878663,658.0,True,True
202601231437,zero_gravity,7347,6666.0,0.907309105757452,4830.0,0.0333333333330188,320.0,True,True,True,True,2,0.8540125992878663,658.0,True,True
202601231616,gravity,14415,12663.0,0.8784599375650364,9537.0,0.0166666666669925,414.0,True,True,True,True,2,0.8728730044018133,833.0,True,True
202601231616,zero_gravity,15221,13286.0,0.8728730044018133,9735.0,0.0166666666669925,419.0,True,True,True,True,2,0.8728730044018133,833.0,True,True
202601231630,gravity,7685,4563.0,0.5937540663630448,4207.0,0.0333333333330188,397.0,True,True,False,True,2,0.5937540663630448,785.0,True,False
202601231630,zero_gravity,7950,5041.0,0.6340880503144654,4513.0,0.0333333333330188,388.0,True,True,True,True,2,0.5937540663630448,785.0,True,False
202601231631,gravity,7308,5910.0,0.8087027914614121,5286.0,0.0333333333330188,337.0,True,True,True,True,2,0.771808579997392,634.0,True,True
202601231631,zero_gravity,7669,5919.0,0.771808579997392,5475.0,0.0333333333330188,297.0,True,True,True,True,2,0.771808579997392,634.0,True,True
202601271536,gravity,14673,14300.0,0.974579158999523,13712.0,0.0166666666669925,632.0,True,True,True,True,2,0.9620320148167748,1309.0,True,True
202601271536,zero_gravity,15118,14544.0,0.9620320148167748,13762.0,0.0166666666669925,677.0,True,True,True,True,2,0.9620320148167748,1309.0,True,True
202601291546,gravity,14668,13112.0,0.8939187346604854,9887.0,0.0166666666669925,426.0,True,True,True,True,2,0.8939187346604854,852.0,True,True
202601291546,zero_gravity,15134,13575.0,0.8969869168759086,10012.0,0.0166666666669925,426.0,True,True,True,True,2,0.8939187346604854,852.0,True,True
202601291609,gravity,7599,4690.0,0.617186471904198,3608.0,0.0333333333330188,303.0,True,True,True,True,2,0.617186471904198,661.0,True,True
202601291609,zero_gravity,7737,4812.0,0.6219464908879411,3638.0,0.0333333333330188,358.0,True,True,True,True,2,0.617186471904198,661.0,True,True
202601311414,gravity,14886,14177.0,0.9523713556361684,11894.0,0.0166666666669925,534.0,True,True,True,True,2,0.9523713556361684,1093.0,True,True
202601311414,zero_gravity,15818,15229.0,0.9627639398154002,13037.0,0.0166666666669925,559.0,True,True,True,True,2,0.9523713556361684,1093.0,True,True
202601311415,gravity,6123,4783.0,0.7811530295606729,3174.0,0.0333333333330188,257.0,True,True,True,True,2,0.7621343619414979,487.0,True,True
202601311415,zero_gravity,6222,4742.0,0.7621343619414979,3238.0,0.0333333333330188,230.0,True,True,True,True,2,0.7621343619414979,487.0,True,True
202601311526,gravity,14544,10854.0,0.7462871287128713,7650.0,0.0166666666669925,383.0,True,True,True,True,2,0.7388919363686232,574.0,True,True
202601311526,zero_gravity,16407,12123.0,0.7388919363686232,3837.0,0.0166666666669925,191.0,True,True,True,True,2,0.7388919363686232,574.0,True,True
202602041413,gravity,15782,13961.0,0.8846153846153846,11991.0,0.0166666666669925,605.0,True,True,True,True,2,0.8647373788883223,1190.0,True,True
202602041413,zero_gravity,15688,13566.0,0.8647373788883223,10993.0,0.0166666666669925,585.0,True,True,True,True,2,0.8647373788883223,1190.0,True,True
202603131141,gravity,15324,14575.0,0.9511224223440355,12543.0,0.0166666666669925,491.0,True,True,True,True,2,0.9360642287857478,1116.0,True,True
202603131141,zero_gravity,17064,15973.0,0.9360642287857478,14848.0,0.0166666666669925,625.0,True,True,True,True,2,0.9360642287857478,1116.0,True,True
202603161028,gravity,14642,12531.0,0.8558257068706461,9413.0,0.0166666666669925,440.0,True,True,True,True,2,0.8325039287585123,852.0,True,True
202603161028,zero_gravity,15272,12714.0,0.8325039287585123,9118.0,0.0166666666669925,412.0,True,True,True,True,2,0.8325039287585123,852.0,True,True
202603301430,gravity,11010,9940.0,0.9028156221616712,6235.0,0.0166666666669925,353.0,True,True,True,True,2,0.9028156221616712,759.0,True,True
202603301430,zero_gravity,11778,11165.0,0.9479538121922227,7130.0,0.0166666666669925,406.0,True,True,True,True,2,0.9028156221616712,759.0,True,True
202604171122,gravity,11718,11604.0,0.9902713773681516,9468.0,0.0166666666669925,464.0,True,True,True,True,2,0.9891526811297584,1061.0,True,True
202604171122,zero_gravity,14658,14499.0,0.9891526811297584,11890.0,0.0166666666669925,597.0,True,True,True,True,2,0.9891526811297584,1061.0,True,True
202604171456,gravity,12713,11386.0,0.8956186580665461,9544.0,0.0166666666669925,396.0,True,True,True,True,2,0.8775523911875336,905.0,True,True
202604171456,zero_gravity,14888,13065.0,0.8775523911875336,11283.0,0.0166666666669925,509.0,True,True,True,True,2,0.8775523911875336,905.0,True,True
202604181434,gravity,13863,13047.0,0.9411382817571954,10857.0,0.0166666666669925,604.0,True,True,True,True,2,0.9323236803751348,1289.0,True,True
202604181434,zero_gravity,15781,14713.0,0.9323236803751348,12281.0,0.0166666666669925,685.0,True,True,True,True,2,0.9323236803751348,1289.0,True,True
202604201535,gravity,14222,12860.0,0.9042328786387288,12255.0,0.0166666666669925,540.0,True,True,True,True,2,0.8988603060892217,1119.0,True,True
202604201535,zero_gravity,15355,13802.0,0.8988603060892217,12999.0,0.0166666666669925,579.0,True,True,True,True,2,0.8988603060892217,1119.0,True,True
202604211006,gravity,14813,12876.0,0.8692364814689799,10668.0,0.0166666666669925,509.0,True,True,True,True,2,0.8632850834151129,1077.0,True,True
202604211006,zero_gravity,16304,14075.0,0.8632850834151129,11620.0,0.0166666666669925,568.0,True,True,True,True,2,0.8632850834151129,1077.0,True,True
202604211430,gravity,13661,13125.0,0.9607642193104458,11336.0,0.0166666666669925,439.0,True,True,True,True,2,0.954191507482662,954.0,True,True
202604211430,zero_gravity,16438,15685.0,0.954191507482662,13212.0,0.0166666666669925,515.0,True,True,True,True,2,0.954191507482662,954.0,True,True
202604231424,gravity,14314,13503.0,0.9433421824786922,10344.0,0.0166666666669925,534.0,True,True,True,True,2,0.9433421824786922,959.0,True,True
202604231424,zero_gravity,13842,13091.0,0.9457448345614796,9767.0,0.0166666666669925,425.0,True,True,True,True,2,0.9433421824786922,959.0,True,True
202604241058,gravity,15707,14083.0,0.8966066085184949,11603.0,0.0166666666669925,668.0,True,True,True,True,2,0.87399528615459,1353.0,True,True
202604241058,zero_gravity,16547,14462.0,0.87399528615459,13013.0,0.0166666666669925,685.0,True,True,True,True,2,0.87399528615459,1353.0,True,True
202604241424,gravity,15140,12384.0,0.8179656538969617,9536.0,0.0166666666669925,498.0,True,True,True,True,2,0.8179656538969617,1080.0,True,True
202604241424,zero_gravity,17951,14742.0,0.8212355857612389,11358.0,0.0166666666669925,582.0,True,True,True,True,2,0.8179656538969617,1080.0,True,True
202604241517,gravity,9389,3138.0,0.3342208967941207,2062.0,0.0333333333330188,183.0,False,False,False,False,2,0.3342208967941207,365.0,False,False
202604241517,zero_gravity,8237,3025.0,0.3672453563190482,1828.0,0.0333333333330188,182.0,False,False,False,False,2,0.3342208967941207,365.0,False,False
202604251424,gravity,15565,13998.0,0.8993254095727594,11291.0,0.0166666666669925,504.0,True,True,True,True,2,0.8993254095727594,973.0,True,True
202604251424,zero_gravity,15011,13617.0,0.9071347678369196,10113.0,0.0166666666669925,469.0,True,True,True,True,2,0.8993254095727594,973.0,True,True
202604251447,gravity,7319,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,0.0,False,False
202604251447,zero_gravity,7607,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,0.0,False,False
202604291121,gravity,19270,17377.0,0.9017644006227296,14992.0,0.0166666666669925,673.0,True,True,True,True,2,0.9017644006227296,1193.0,True,True
202604291121,zero_gravity,14806,14059.0,0.9495474807510468,12108.0,0.0166666666669925,520.0,True,True,True,True,2,0.9017644006227296,1193.0,True,True
202604291412,gravity,13366,12237.0,0.9155319467305104,8419.0,0.0166666666669925,401.0,True,True,True,True,2,0.8922432929536374,880.0,True,True
202604291412,zero_gravity,15767,14068.0,0.8922432929536374,11171.0,0.0166666666669925,479.0,True,True,True,True,2,0.8922432929536374,880.0,True,True
202604301109,gravity,10589,9878.0,0.9328548493719898,7900.0,0.0166666666669925,378.0,True,True,True,True,2,0.9222441790531832,801.0,True,True
202604301109,zero_gravity,11639,10734.0,0.9222441790531832,8481.0,0.0166666666669925,423.0,True,True,True,True,2,0.9222441790531832,801.0,True,True
202604301417,gravity,13970,12290.0,0.8797423049391553,10036.0,0.0166666666669925,557.0,True,True,True,True,2,0.800272758267985,986.0,True,True
202604301417,zero_gravity,14665,11736.0,0.800272758267985,7560.0,0.0166666666669925,429.0,True,True,True,True,2,0.800272758267985,986.0,True,True
202605081618,gravity,17110,13457.0,0.7864991233196961,9690.0,0.0166666666669925,418.0,True,True,True,True,2,0.7717807330522218,515.0,True,True
202605081618,zero_gravity,15415,11897.0,0.7717807330522218,2044.0,0.0166666666669925,97.0,True,True,True,True,2,0.7717807330522218,515.0,True,True
202605091021,gravity,15127,14120.0,0.933430290209559,10476.0,0.0166666666669925,549.0,True,True,True,True,2,0.9321816586814226,1043.0,True,True
202605091021,zero_gravity,14819,13814.0,0.9321816586814226,9652.0,0.0166666666669925,494.0,True,True,True,True,2,0.9321816586814226,1043.0,True,True
202605091507,gravity,16327,14327.0,0.877503521773749,11015.0,0.0166666666669925,567.0,True,True,True,True,2,0.8654511160012575,1105.0,True,True
202605091507,zero_gravity,15905,13765.0,0.8654511160012575,10554.0,0.0166666666669925,538.0,True,True,True,True,2,0.8654511160012575,1105.0,True,True
202605091613,gravity,16539,13525.0,0.8177640727976299,11070.0,0.0166666666669925,499.0,True,True,True,True,2,0.7972641178533848,997.0,True,True
202605091613,zero_gravity,17106,13638.0,0.7972641178533848,10561.0,0.0166666666669925,498.0,True,True,True,True,2,0.7972641178533848,997.0,True,True
202605091617,gravity,7631,0.0,0.0,4.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,0.0,False,False
202605091617,zero_gravity,8471,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,0.0,False,False
202605111426,gravity,14006,12208.0,0.871626445808939,10368.0,0.0166666666669925,534.0,True,True,True,True,2,0.8129153605015674,1134.0,True,True
202605111426,zero_gravity,15950,12966.0,0.8129153605015674,11232.0,0.0166666666669925,600.0,True,True,True,True,2,0.8129153605015674,1134.0,True,True
202605111540,gravity,8243,5549.0,0.6731772412956448,3190.0,0.0333333333330188,288.0,True,True,True,True,2,0.6604851877770003,531.0,True,True
202605111540,zero_gravity,8574,5663.0,0.6604851877770003,2628.0,0.0333333333330188,243.0,True,True,True,True,2,0.6604851877770003,531.0,True,True
202605111553,gravity,14822,10227.0,0.6899878558898934,6321.0,0.0166666666669925,356.0,True,True,True,True,2,0.587805867243477,461.0,True,False
202605111553,zero_gravity,14794,8696.0,0.587805867243477,1897.0,0.0166666666669925,105.0,True,True,False,True,2,0.587805867243477,461.0,True,False
202605120953,gravity,13256,12600.0,0.9505129752564876,10268.0,0.0166666666669925,528.0,True,True,True,True,2,0.9459704880817252,945.0,True,True
202605120953,zero_gravity,13215,12501.0,0.9459704880817252,8450.0,0.0166666666669925,417.0,True,True,True,True,2,0.9459704880817252,945.0,True,True
202605121423,gravity,14005,12404.0,0.8856836843984291,10678.0,0.0166666666669925,428.0,True,True,True,True,2,0.828047305469695,857.0,True,True
202605121423,zero_gravity,14882,12323.0,0.828047305469695,10319.0,0.0166666666669925,429.0,True,True,True,True,2,0.828047305469695,857.0,True,True
202605121442,gravity,7587,6622.0,0.8728087518123105,5332.0,0.0333333333330188,286.0,True,True,True,True,2,0.5364131781025514,566.0,True,False
202605121442,zero_gravity,8074,4331.0,0.5364131781025514,3330.0,0.0333333333330188,280.0,True,True,False,True,2,0.5364131781025514,566.0,True,False
202605131007,gravity,15429,11532.0,0.7474236826754812,7261.0,0.0166666666669925,313.0,True,True,True,True,2,0.7083957486268635,527.0,True,True
202605131007,zero_gravity,14019,9931.0,0.7083957486268635,4756.0,0.0166666666669925,214.0,True,True,True,True,2,0.7083957486268635,527.0,True,True
202605131018,gravity,7152,5409.0,0.7562919463087249,4501.0,0.0333333333330188,329.0,True,True,True,True,2,0.7562919463087249,700.0,True,True
202605131018,zero_gravity,7480,5821.0,0.7782085561497326,4906.0,0.0333333333330188,371.0,True,True,True,True,2,0.7562919463087249,700.0,True,True
202605131426,gravity,12545,11763.0,0.9376644081307294,10555.0,0.0166666666669925,494.0,True,True,True,True,2,0.9260221523314646,1050.0,True,True
202605131426,zero_gravity,14626,13544.0,0.9260221523314646,11478.0,0.0166666666669925,556.0,True,True,True,True,2,0.9260221523314646,1050.0,True,True
202605131703,gravity,7330,6478.0,0.8837653478854025,4900.0,0.0333333333330756,311.0,True,True,True,True,2,0.834517902641813,668.0,True,True
202605131703,zero_gravity,7457,6223.0,0.834517902641813,5154.0,0.0333333333330756,357.0,True,True,True,True,2,0.834517902641813,668.0,True,True
202605141023,gravity,14601,12753.0,0.8734333264844873,8373.0,0.0166666666669925,392.0,True,True,True,True,2,0.8640737770649559,775.0,True,True
202605141023,zero_gravity,14964,12930.0,0.8640737770649559,7606.0,0.0166666666669925,383.0,True,True,True,True,2,0.8640737770649559,775.0,True,True
202605141420,gravity,12228,11454.0,0.936702649656526,9113.0,0.0166666666669925,384.0,True,True,True,True,2,0.9120491864737196,710.0,True,True
202605141420,zero_gravity,13337,12164.0,0.9120491864737196,9404.0,0.0166666666669925,326.0,True,True,True,True,2,0.9120491864737196,710.0,True,True
202605151433,gravity,12780,10786.0,0.8439749608763694,8158.0,0.0166666666669925,383.0,True,True,True,True,2,0.8439749608763694,741.0,True,True
202605151433,zero_gravity,13115,11534.0,0.879451010293557,7445.0,0.0166666666669925,358.0,True,True,True,True,2,0.8439749608763694,741.0,True,True
202605161415,gravity,24558,21601.0,0.8795911719195374,15888.0,0.0166666666669925,838.0,True,True,True,True,2,0.8680958853330039,1351.0,True,True
202605161415,zero_gravity,16186,14051.0,0.8680958853330039,10795.0,0.0166666666669925,513.0,True,True,True,True,2,0.8680958853330039,1351.0,True,True
202605161422,gravity,6885,3765.0,0.5468409586056645,2954.0,0.0333333333330188,232.0,True,True,False,True,2,0.5468409586056645,539.0,True,False
202605161422,zero_gravity,8111,4585.0,0.565281716187893,4228.0,0.0333333333330188,307.0,True,True,False,True,2,0.5468409586056645,539.0,True,False
202605181455,gravity,13820,9916.0,0.7175108538350217,9791.0,0.0166666666669925,581.0,True,True,True,True,2,0.7175108538350217,1008.0,True,True
