subject,condition,dyad,count,total_transitions,rate,dyad_total,spam_included,m_minus_2sd_threshold,auc
202511171621,zero_gravity,position_MED->ball_LONG,6,660,0.00909090909090909,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,position_MED->position_MED,29,660,0.04393939393939394,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,position_MED->position_LONG,45,660,0.06818181818181818,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,position_LONG->ball_MED,7,660,0.010606060606060607,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,position_LONG->ball_LONG,24,660,0.03636363636363636,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,position_LONG->position_MED,37,660,0.05606060606060606,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,position_LONG->position_LONG,27,660,0.04090909090909091,1248,True,431.1657434710614,0.7548387096774194
202511181005,gravity,ball_MED->ball_MED,77,346,0.22254335260115607,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,ball_MED->ball_LONG,72,346,0.20809248554913296,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,ball_MED->position_MED,6,346,0.017341040462427744,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,ball_MED->position_LONG,3,346,0.008670520231213872,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,ball_LONG->ball_MED,70,346,0.2023121387283237,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,ball_LONG->ball_LONG,82,346,0.23699421965317918,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,ball_LONG->position_MED,3,346,0.008670520231213872,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,ball_LONG->position_LONG,8,346,0.023121387283236993,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,position_MED->ball_MED,5,346,0.014450867052023121,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,position_MED->ball_LONG,3,346,0.008670520231213872,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,position_MED->position_MED,2,346,0.005780346820809248,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,position_MED->position_LONG,1,346,0.002890173410404624,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,position_LONG->ball_MED,6,346,0.017341040462427744,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,position_LONG->ball_LONG,6,346,0.017341040462427744,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,position_LONG->position_MED,0,346,0.0,769,True,431.1657434710614,0.7217741935483871
202511181005,gravity,position_LONG->position_LONG,2,346,0.005780346820809248,769,True,431.1657434710614,0.7217741935483871
202511181005,zero_gravity,ball_MED->ball_MED,88,423,0.20803782505910165,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,ball_MED->ball_LONG,84,423,0.19858156028368795,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,ball_MED->position_MED,8,423,0.018912529550827423,769,True,431.1657434710614,0.7424749163879598
