subject,condition,region,total_fixation_time,fixation_count,mean_fixation_time,fixation_time_ratio,fixation_time_ratio_logit,total_fixation_time_log1p,fixation_count_log1p,mean_fixation_time_log1p
202512161620,zero_gravity,ball,145.29999999992395,236,0.6156779661013727,0.9252812566334098,2.5163667766402753,4.985659308025559,5.4680601411351315,0.47975466183770854
202512161620,zero_gravity,position,11.733333333327437,21,0.558730158729878,0.07471874336659028,-2.516366776640275,2.5442232269439566,3.091042453358316,0.4438714889687074
202512171000,gravity,ball,79.26666666659722,212,0.3738993710688548,0.8211325966851243,1.524039834991526,4.3853544247656915,5.3612921657094255,0.31765295317697495
202512171000,gravity,position,17.26666666664667,53,0.3257861635216353,0.17886740331487572,-1.524039834991526,2.9050779052847657,3.9889840465642745,0.2820056144466912
202512171000,zero_gravity,ball,85.99999999991644,233,0.3690987124459933,0.8113207547169394,1.4586150226992443,4.465908118653624,5.455321115357702,0.3141526492188821
202512171000,zero_gravity,position,19.999999999986017,47,0.4255319148933195,0.18867924528306057,-1.4586150226992443,3.0445224377227573,3.871201010907891,0.3545450176806988
202512171004,gravity,ball,139.76666666682587,469,0.29800995024909566,0.8748174421031094,1.9442420919550039,4.947103673272919,6.152732694704104,0.2608322840838685
202512171004,gravity,position,20.000000000015035,47,0.42553191489393694,0.12518255789689062,-1.9442420919550036,3.044522437724139,3.871201010907891,0.3545450176811319
202512171004,zero_gravity,ball,101.13333333345895,405,0.24971193415668877,0.6018647093831536,0.41324081111253463,4.626279149199556,6.0063531596017325,0.22291307208126276
202512171004,zero_gravity,position,66.90000000005665,169,0.3958579881660157,0.3981352906168464,-0.4132408111125347,4.218036034565484,5.135798437050262,0.333509271490796
202512171013,gravity,ball,142.7833333334587,376,0.37974290780175185,0.8225636101776,1.5338136397622202,4.96830753685535,5.932245187448011,0.32189718311897325
202512171013,gravity,position,30.800000000033037,89,0.34606741573070826,0.17743638982239998,-1.53381363976222,3.45946628978717,4.499809670330265,0.2971873159494849
202512171013,zero_gravity,ball,122.33333333342716,307,0.39847991313819925,0.6857249626308214,0.780208100515858,4.814890716970921,5.730099782973574,0.33538587040921064
202512171013,zero_gravity,position,56.066666666702076,109,0.5143730886853402,0.3142750373691786,-0.7802081005158579,4.044220175040152,4.700480365792417,0.41500155047334747
202512171417,gravity,ball,145.59999999993644,211,0.6900473933646277,0.9094316052467304,2.3067144863361735,4.987707789452117,5.356586274672012,0.5247565719527952
202512171417,gravity,position,14.499999999991985,27,0.5370370370367402,0.09056839475326962,-2.306714486336173,2.740840023924684,3.332204510175204,0.4298565612321304
202512171417,zero_gravity,ball,120.29999999992037,250,0.4811999999996815,0.7566037735848314,1.134149022944494,4.798266815949348,5.5254529391317835,0.39285257005710555
202512171417,zero_gravity,position,38.699999999989984,51,0.7588235294115683,0.24339622641516856,-1.134149022944494,3.6813511876928926,3.9512437185814275,0.5646451363403129
202512171421,gravity,ball,123.13333333344556,357,0.3449112978527887,0.8526255049047584,1.7553434852863448,4.821356256735706,5.8805329864007,0.29632806132720513
202512171421,gravity,position,21.283333333357973,53,0.4015723270444901,0.14737449509524156,-1.755343485286345,3.1038390148809483,3.9889840465642745,0.337594697172665
202512171421,zero_gravity,ball,110.1500000001023,315,0.34968253968286445,0.7750674328603473,1.2371493800271913,4.710880640411126,5.755742213586912,0.29986940900640907
202512171421,zero_gravity,position,31.966666666692447,86,0.3717054263568889,0.22493256713965268,-1.2371493800271913,3.4954969499613386,4.465908118654584,0.3160548024300188
202512171423,gravity,ball,126.00000000011514,351,0.358974358974687,0.7664233576642567,1.1882244473579262,4.844187086459498,5.863631175598097,0.30673026742271675
202512171423,gravity,position,38.40000000003013,104,0.36923076923105896,0.23357664233574332,-1.188224447357926,3.6737658163046527,4.653960350157523,0.31424909983671434
202512171423,zero_gravity,ball,159.58333333347917,455,0.3507326007329213,0.7454842728122638,1.0746714073249302,5.078813018627274,6.1224928095143865,0.3006471124693072
202512171423,zero_gravity,position,54.48333333336711,106,0.5139937106921426,0.2545157271877362,-1.0746714073249302,4.016082675353533,4.672828834461906,0.4147510009063266
202512171627,gravity,ball,152.00000000012912,431,0.35266821345737615,0.8770074045581161,1.9643912814894,5.030437921393279,6.068425588244111,0.30207909624696605
202512171627,gravity,position,21.316666666687638,56,0.3806547619051364,0.1229925954418839,-1.9643912814894,3.1053337834700114,4.04305126783455,0.32255785179476504
202512171627,zero_gravity,ball,132.18333333343884,338,0.39107495069064746,0.7634770889487628,1.1718380375620059,4.891726625153154,5.82600010738045,0.33007679408541163
202512171627,zero_gravity,position,40.95000000003819,119,0.34411764705914444,0.2365229110512372,-1.1718380375620059,3.7364784329141254,4.787491742782046,0.29573777328423634
202512171628,gravity,ball,123.6333333334872,458,0.2699417758373083,0.7894848871859559,1.321823245866393,4.825376093316193,6.129050210060545,0.23897105362215415
202512171628,gravity,position,32.96666666672371,194,0.16993127147795728,0.21051511281404414,-1.3218232458663928,3.5253796515622486,5.272999558563747,0.15694500475773449
202512171628,zero_gravity,ball,133.36666666683016,525,0.2540317460320574,0.7311100959341235,1.0002620411832341,4.900572381456227,6.26530121273771,0.22636375770532693
202512171628,zero_gravity,position,49.050000000083344,269,0.18234200743525406,0.2688899040658765,-1.0002620411832344,3.913022505762895,5.598421958998375,0.16749722352323618
202512180956,gravity,ball,96.30000000011958,340,0.28323529411799875,0.8096973094170582,1.448044572907655,4.577798989193188,5.831882477283517,0.24938446251963092
202512180956,gravity,position,22.63333333335882,72,0.3143518518522058,0.1903026905829418,-1.448044572907655,3.1626581448710507,4.290459441148391,0.2733436557950298
202512180956,zero_gravity,ball,128.633333333505,498,0.2582998661315361,0.9205629770992109,2.4500208715568226,4.864709952494916,6.212606095751519,0.22976149722742706
202512180956,zero_gravity,position,11.100000000018724,59,0.18813559322065634,0.07943702290078913,-2.4500208715568226,2.4932054526042426,4.0943445622221,0.17238535013509207
202512180957,gravity,ball,147.63333333348024,462,0.3195526695529875,0.9415391156462402,2.7791580062562935,5.001482422966309,6.137727054086234,0.2772927924609224
