subject,condition,dyad,count,total_transitions,rate,dyad_total,spam_included,m_minus_2sd_threshold,auc
202511211621,zero_gravity,ball->position,59,490,0.12040816326530612,942,True,431.1657434710614,0.7708333333333334
202511211621,zero_gravity,position->ball,59,490,0.12040816326530612,942,True,431.1657434710614,0.7708333333333334
202511211621,zero_gravity,position->position,58,490,0.11836734693877551,942,True,431.1657434710614,0.7708333333333334
202511241622,gravity,ball->ball,421,486,0.8662551440329218,998,True,431.1657434710614,0.47619047619047616
202511241622,gravity,ball->position,27,486,0.05555555555555555,998,True,431.1657434710614,0.47619047619047616
202511241622,gravity,position->ball,27,486,0.05555555555555555,998,True,431.1657434710614,0.47619047619047616
202511241622,gravity,position->position,11,486,0.02263374485596708,998,True,431.1657434710614,0.47619047619047616
202511241622,zero_gravity,ball->ball,307,512,0.599609375,998,True,431.1657434710614,0.546875
202511241622,zero_gravity,ball->position,64,512,0.125,998,True,431.1657434710614,0.546875
202511241622,zero_gravity,position->ball,64,512,0.125,998,True,431.1657434710614,0.546875
202511241622,zero_gravity,position->position,77,512,0.150390625,998,True,431.1657434710614,0.546875
202511241649,gravity,ball->ball,459,559,0.8211091234347049,1092,True,431.1657434710614,0.49836601307189543
202511241649,gravity,ball->position,34,559,0.06082289803220036,1092,True,431.1657434710614,0.49836601307189543
202511241649,gravity,position->ball,34,559,0.06082289803220036,1092,True,431.1657434710614,0.49836601307189543
202511241649,gravity,position->position,32,559,0.057245080500894455,1092,True,431.1657434710614,0.49836601307189543
202511241649,zero_gravity,ball->ball,356,533,0.6679174484052532,1092,True,431.1657434710614,
202511241649,zero_gravity,ball->position,46,533,0.08630393996247655,1092,True,431.1657434710614,
202511241649,zero_gravity,position->ball,46,533,0.08630393996247655,1092,True,431.1657434710614,
202511241649,zero_gravity,position->position,85,533,0.15947467166979362,1092,True,431.1657434710614,
202511250951,gravity,ball->ball,428,510,0.8392156862745098,999,True,431.1657434710614,0.484375
202511250951,gravity,ball->position,33,510,0.06470588235294118,999,True,431.1657434710614,0.484375
202511250951,gravity,position->ball,33,510,0.06470588235294118,999,True,431.1657434710614,0.484375
202511250951,gravity,position->position,16,510,0.03137254901960784,999,True,431.1657434710614,0.484375
202511250951,zero_gravity,ball->ball,468,489,0.9570552147239264,999,True,431.1657434710614,0.6428571428571428
202511250951,zero_gravity,ball->position,10,489,0.02044989775051125,999,True,431.1657434710614,0.6428571428571428
202511250951,zero_gravity,position->ball,10,489,0.02044989775051125,999,True,431.1657434710614,0.6428571428571428
202511250951,zero_gravity,position->position,1,489,0.002044989775051125,999,True,431.1657434710614,0.6428571428571428
202511250957,gravity,ball->ball,338,386,0.8756476683937824,894,True,431.1657434710614,0.6088709677419355
202511250957,gravity,ball->position,23,386,0.05958549222797927,894,True,431.1657434710614,0.6088709677419355
202511250957,gravity,position->ball,23,386,0.05958549222797927,894,True,431.1657434710614,0.6088709677419355
202511250957,gravity,position->position,2,386,0.0051813471502590676,894,True,431.1657434710614,0.6088709677419355
202511250957,zero_gravity,ball->ball,372,508,0.7322834645669292,894,True,431.1657434710614,0.6618181818181819
202511250957,zero_gravity,ball->position,49,508,0.09645669291338582,894,True,431.1657434710614,0.6618181818181819
202511250957,zero_gravity,position->ball,49,508,0.09645669291338582,894,True,431.1657434710614,0.6618181818181819
202511250957,zero_gravity,position->position,38,508,0.07480314960629922,894,True,431.1657434710614,0.6618181818181819
202511251431,gravity,ball->ball,477,629,0.7583465818759937,1344,True,431.1657434710614,0.5802469135802469
202511251431,gravity,ball->position,54,629,0.08585055643879173,1344,True,431.1657434710614,0.5802469135802469
202511251431,gravity,position->ball,54,629,0.08585055643879173,1344,True,431.1657434710614,0.5802469135802469
202511251431,gravity,position->position,44,629,0.06995230524642289,1344,True,431.1657434710614,0.5802469135802469
202511251431,zero_gravity,ball->ball,578,715,0.8083916083916084,1344,True,431.1657434710614,0.6176470588235294
202511251431,zero_gravity,ball->position,54,715,0.07552447552447553,1344,True,431.1657434710614,0.6176470588235294
202511251431,zero_gravity,position->ball,54,715,0.07552447552447553,1344,True,431.1657434710614,0.6176470588235294
202511251431,zero_gravity,position->position,29,715,0.04055944055944056,1344,True,431.1657434710614,0.6176470588235294
202511251659,gravity,ball->ball,494,679,0.727540500736377,1395,True,431.1657434710614,0.5125
202511251659,gravity,ball->position,68,679,0.10014727540500737,1395,True,431.1657434710614,0.5125
202511251659,gravity,position->ball,68,679,0.10014727540500737,1395,True,431.1657434710614,0.5125
202511251659,gravity,position->position,49,679,0.07216494845360824,1395,True,431.1657434710614,0.5125
202511251659,zero_gravity,ball->ball,398,716,0.5558659217877095,1395,True,431.1657434710614,0.50625
202511251659,zero_gravity,ball->position,123,716,0.1717877094972067,1395,True,431.1657434710614,0.50625
202511251659,zero_gravity,position->ball,123,716,0.1717877094972067,1395,True,431.1657434710614,0.50625
