subject,condition,accuracy,answer_rt_median,answer_rt_mean,confidence_mean,confidence_rt_median,auc,n_valid,n_confidence
202512301413,gravity,0.4722222222222222,1507.3465,1466.6745666666666,6.611111111111111,591.6621,0.46904024767801855,36,36
202512301413,zero_gravity,0.6,1131.907,1204.9934057142857,7.0,450.2798,,35,35
202512301420,gravity,0.6944444444444444,841.27405,1175.9795472222222,3.888888888888889,482.66305,0.5690909090909091,36,36
202512301420,zero_gravity,0.8055555555555556,716.7538999999999,930.734938888889,4.222222222222222,616.5277,0.5788177339901478,36,36
202512301559,gravity,0.4857142857142857,1067.04,1182.9102742857144,4.857142857142857,583.3892,0.5163398692810458,35,35
202512301559,zero_gravity,0.5,1016.0709999999999,1017.3411833333333,4.861111111111111,441.6716,0.558641975308642,36,36
202512301619,gravity,0.6470588235294118,1241.1385,1446.7699088235295,7.0,399.24635,,34,34
202512301619,zero_gravity,0.7222222222222222,1366.6860000000001,1420.5570166666666,6.527777777777778,349.1471,0.4423076923076923,36,36
202512301621,gravity,0.9090909090909091,949.6675,1063.3773787878788,7.0,931.8723,,33,33
202512301621,zero_gravity,0.9166666666666666,890.8358499999999,950.6012583333332,6.777777777777778,948.63535,0.6565656565656566,36,36
202512311507,gravity,0.9166666666666666,1015.8168000000001,1267.6042861111114,5.0,1049.2705,,36,36
202512311507,zero_gravity,0.8181818181818182,1148.88,1246.9564818181818,5.0,1032.98,,33,33
202512311540,gravity,0.6857142857142857,1432.798,1489.1930542857142,5.428571428571429,516.1772,0.5018939393939394,35,35
202512311540,zero_gravity,0.6285714285714286,1082.824,1192.883917142857,5.542857142857143,515.5601,0.43356643356643354,35,35
202601051520,gravity,0.6111111111111112,1016.5235500000001,1178.9778833333335,7.0,674.5132,,36,36
202601051520,zero_gravity,0.6944444444444444,1223.879,1168.7114888888889,7.0,508.37095,,36,36
202601051522,gravity,0.4166666666666667,682.88255,814.4169722222223,7.0,374.428,,36,36
202601051522,zero_gravity,0.6111111111111112,700.2527,836.0404974999999,7.0,349.48125,,36,36
202601060953,gravity,0.6857142857142857,867.7224,1190.548531428571,4.6571428571428575,299.7065,0.4867424242424242,35,35
202601060953,zero_gravity,0.6,816.793,1008.3635314285712,4.542857142857143,349.1826,0.5629251700680272,35,35
202601061013,gravity,0.8333333333333334,791.5974,1059.1608805555554,5.194444444444445,799.3349499999999,0.5638888888888889,36,36
202601061013,zero_gravity,0.7142857142857143,1382.973,1351.9661285714283,4.628571428571429,766.46,0.698,35,35
202601061500,gravity,0.4722222222222222,740.56655,912.221138888889,5.916666666666667,349.2407,0.4674922600619195,36,36
202601061500,zero_gravity,0.5142857142857142,799.7798,1009.0794400000001,6.0,315.4285,,35,35
202601061608,gravity,0.5,849.8347,894.143061111111,7.0,591.4648500000001,,36,36
202601061608,zero_gravity,0.5833333333333334,941.05075,1058.624158333333,6.666666666666667,567.8047,0.5095238095238095,36,36
202601061632,gravity,0.9142857142857143,866.2961,1038.1473114285716,6.205882352941177,1117.409,0.8763440860215054,35,34
202601061632,zero_gravity,0.8333333333333334,981.93165,1260.0487249999999,5.8,1098.865,0.77,36,35
202601071419,gravity,0.8333333333333334,691.72225,792.6526500000001,6.833333333333333,384.0299,0.5833333333333333,36,36
202601071419,zero_gravity,0.75,891.4781499999999,1100.972911111111,6.777777777777778,332.17404999999997,0.6234567901234568,36,36
202601071601,gravity,0.4411764705882353,1715.5555,1658.5819294117648,5.9411764705882355,1074.428,0.49473684210526314,34,34
202601071601,zero_gravity,0.4722222222222222,1457.685,1550.187777777778,6.222222222222222,1008.096,0.4597523219814242,36,36
202601071604,gravity,0.48484848484848486,1165.406,1293.3116545454545,6.909090909090909,632.0576,0.4375,33,33
202601071604,zero_gravity,0.5277777777777778,865.90065,999.3649111111112,6.777777777777778,615.5813,0.5588235294117647,36,36
202601071629,gravity,0.8888888888888888,882.55075,1069.7161166666665,5.0,616.5382999999999,,36,36
202601071629,zero_gravity,0.5428571428571428,1299.563,1351.2643457142858,5.0,866.1335,,35,35
202601081426,gravity,0.5,1040.201,1124.7344794117648,7.0,431.76165000000003,,34,34
202601081426,zero_gravity,0.4722222222222222,683.0034,906.4258194444444,7.0,315.2572,,36,36
202601081439,gravity,0.8333333333333334,1191.2984999999999,1350.3622749999997,5.027777777777778,1058.3020000000001,0.75,36,36
202601081439,zero_gravity,0.6285714285714286,931.4854,1117.7769257142857,4.911764705882353,1074.801,0.5073260073260073,35,34
202601081440,gravity,0.5277777777777778,765.5354,859.0381777777778,7.0,365.79005,,36,36
202601081440,zero_gravity,0.6944444444444444,840.72815,964.3615750000002,7.0,374.45495,,36,36
202601081624,gravity,0.8333333333333334,1340.4445,1505.2270305555555,4.942857142857143,1016.246,0.5666666666666667,36,35
202601081624,zero_gravity,0.6571428571428571,1233.933,1378.0654542857144,4.8,1033.075,0.6340579710144927,35,35
202601090957,gravity,0.5454545454545454,1800.047,1829.7233939393939,4.818181818181818,999.1914,0.5425925925925925,33,33
202601090957,zero_gravity,0.5,1682.8965,1742.3862352941173,4.705882352941177,1224.5735,0.46885813148788924,34,34
202601090958,gravity,0.6111111111111112,1149.359,1189.92235,6.888888888888889,507.64125,0.5454545454545454,36,36
202601090958,zero_gravity,0.5428571428571428,1099.83,1219.4773714285711,6.771428571428571,516.6714,0.47368421052631576,35,35
202601091422,gravity,0.7058823529411765,1090.9,1255.7632352941177,4.4375,449.18775000000005,0.45000000000000007,34,32
202601091422,zero_gravity,0.6060606060606061,1081.791,1210.350103030303,3.6666666666666665,550.9629,0.38269230769230766,33,33
202601091449,gravity,0.6944444444444444,1733.2095,1642.194247222222,3.606060606060606,1216.427,0.7665289256198347,36,33
202601091449,zero_gravity,0.6176470588235294,1450.4455,1426.6078323529412,3.5294117647058822,1115.9789999999998,0.5604395604395603,34,34
202601091509,gravity,0.8888888888888888,1174.5794999999998,1276.4082777777776,4.472222222222222,1191.228,0.26953125,36,36
202601091509,zero_gravity,0.5555555555555556,1258.1370000000002,1408.3685277777777,4.212121212121212,1115.921,0.5753676470588236,36,33
202601091602,gravity,0.8571428571428571,1382.386,1670.4192285714287,5.333333333333333,1266.33,0.43103448275862066,35,33
202601091602,zero_gravity,0.6363636363636364,1382.879,1469.908421212121,5.090909090909091,1215.561,0.5634920634920635,33,33
202601121453,gravity,0.6470588235294118,1366.32,1464.843876470588,7.0,716.0974,,34,34
202601121453,zero_gravity,0.4166666666666667,1323.7984999999999,1333.0449305555553,7.0,407.39355,,36,36
202601131016,gravity,0.47058823529411764,1333.0059999999999,1478.864005882353,5.411764705882353,499.2561,0.5833333333333333,34,34
202601131016,zero_gravity,0.5555555555555556,1092.377,1211.3176972222223,6.0,450.68460000000005,,36,36
202601131558,gravity,0.7222222222222222,758.5796,864.5628694444445,7.0,491.1179,,36,36
202601131558,zero_gravity,0.8055555555555556,782.6990000000001,886.2645666666668,6.861111111111111,374.52675,0.5714285714285714,36,36
202601141624,gravity,0.8285714285714286,1449.999,1556.1896342857142,6.529411764705882,849.35815,0.7738095238095238,35,34
202601141624,zero_gravity,0.6857142857142857,1633.105,1600.947102857143,6.7272727272727275,566.7803,0.5330578512396694,35,33
202601151419,gravity,0.7428571428571429,1583.95,1599.601105714286,6.685714285714286,599.3555,0.5747863247863247,35,35
202601151419,zero_gravity,0.8285714285714286,1199.423,1388.0961057142858,6.714285714285714,665.5791,0.4568965517241379,35,35
202601151516,gravity,0.7352941176470589,1149.286,1263.7017764705881,6.352941176470588,940.8406,0.7044444444444444,34,34
202601151516,zero_gravity,0.5833333333333334,1433.3675,1485.3790638888888,6.305555555555555,916.6957,0.5555555555555556,36,36
202601160948,gravity,0.6470588235294118,1224.742,1344.9707147058825,4.176470588235294,1017.0095,0.46969696969696967,34,34
202601160948,zero_gravity,0.5,1116.395,1172.733118333333,4.111111111111111,1032.853,0.4506172839506173,36,36
202601160958,gravity,0.6111111111111112,1116.6464999999998,1119.6853666666666,7.0,667.05845,,36,36
202601160958,zero_gravity,0.4722222222222222,1132.4995,1210.9886305555556,7.0,590.989,,36,36
202601161413,gravity,0.7777777777777778,899.8972,1125.8892000000003,4.0,723.9119000000001,,36,36
202601161413,zero_gravity,0.6666666666666666,1282.5985,1324.5699944444445,4.0,765.3857499999999,,36,36
202601161555,gravity,0.6176470588235294,1241.049,1311.0251411764707,4.735294117647059,883.3384,0.5787545787545787,34,34
202601161555,zero_gravity,0.5833333333333334,1132.804,1199.0991222222224,4.6,798.7803,0.42857142857142855,36,35
202601161607,gravity,0.7647058823529411,1273.078,1443.2159647058825,5.9411764705882355,990.7497000000001,0.6610576923076923,34,34
202601161607,zero_gravity,0.8823529411764706,1200.0410000000002,1327.2681676470588,5.764705882352941,557.348,0.8,34,34
202601201533,gravity,0.6,1833.047,1784.936457142857,5.882352941176471,1158.1075,0.7252747252747253,35,34
202601201533,zero_gravity,0.6388888888888888,1666.8015,1910.2738777777777,5.583333333333333,623.8569,0.5484949832775919,36,36
202601201601,gravity,0.4722222222222222,974.61805,1081.7536,5.5,1298.915,0.48761609907120745,36,36
202601201601,zero_gravity,0.6111111111111112,941.43285,1200.072025,5.777777777777778,1141.9555,0.3766233766233766,36,36
202601221031,gravity,0.7,924.9594999999999,1060.9144733333333,6.4,716.3696,0.626984126984127,30,30
202601221031,zero_gravity,0.6,865.1152,1014.6677314285713,6.742857142857143,548.146,0.4387755102040816,35,35
202601221622,gravity,0.5,999.9788,1093.228663888889,4.638888888888889,1066.507,0.6018518518518517,36,36
202601221622,zero_gravity,0.5555555555555556,900.0388,946.3964333333333,4.514285714285714,1050.447,0.5707236842105263,36,35
202601231437,gravity,0.5833333333333334,1008.4328,1135.5939805555558,5.3428571428571425,867.3604,0.4316666666666666,36,35
202601231437,zero_gravity,0.5555555555555556,991.1601499999999,1125.1325361111112,5.388888888888889,707.5935999999999,0.6078125,36,36
202601231616,gravity,0.7941176470588235,1674.391,1633.7529264705884,6.823529411764706,374.95545,0.5714285714285714,34,34
202601231616,zero_gravity,0.7222222222222222,1375.1325000000002,1492.0227583333333,6.916666666666667,391.4044,0.5288461538461539,36,36
202601231630,gravity,0.8333333333333334,1441.3895,1618.044788888889,6.138888888888889,899.98585,0.8583333333333334,36,36
202601231630,zero_gravity,0.8857142857142857,1466.664,1601.9410857142857,6.242424242424242,749.4404,0.6767241379310345,35,33
202601231631,gravity,0.7941176470588235,965.6184499999999,1118.549111764706,6.352941176470588,1082.9115000000002,0.8015873015873016,34,34
202601231631,zero_gravity,0.8333333333333334,974.5548,1238.847,5.972222222222222,1099.854,0.8861111111111112,36,36
202601271536,gravity,0.8571428571428571,1266.542,1386.7159857142856,3.0285714285714285,650.1948,0.5233333333333333,35,35
202601271536,zero_gravity,0.9142857142857143,1399.726,1492.3549485714284,2.9714285714285715,650.3921,0.6666666666666667,35,35
202601291546,gravity,0.6944444444444444,1182.9245,1415.4003805555558,4.972222222222222,724.33105,0.48,36,36
202601291546,zero_gravity,0.5151515151515151,1516.046,1676.3270606060607,5.0,432.2573,,33,33
202601291609,gravity,0.3235294117647059,1016.0835,1087.8177470588237,6.909090909090909,1248.775,0.5,34,33
202601291609,zero_gravity,0.5,1090.999,1116.6102861111112,6.9714285714285715,1266.794,0.47058823529411764,36,35
202601311414,gravity,0.7058823529411765,1056.425,1171.8993705882356,6.382352941176471,1040.7314999999999,0.49375,34,34
202601311414,zero_gravity,0.5277777777777778,858.2351,1069.4624972222223,6.25,1190.712,0.6377708978328174,36,36
202601311415,gravity,0.6388888888888888,723.9826,735.2734361111111,7.0,274.7156,,36,36
202601311415,zero_gravity,0.4444444444444444,557.6655000000001,621.33855,7.0,281.78625,,36,36
202601311526,gravity,0.9142857142857143,1066.619,1196.4263085714288,6.205882352941177,1216.4715,0.5806451612903226,35,34
202601311526,zero_gravity,0.7428571428571429,1033.17,1141.6467142857139,6.428571428571429,1182.543,0.5,35,35
202602041413,gravity,0.6875,1657.797,1647.431084375,5.5625,741.6829,0.4704545454545454,32,32
202602041413,zero_gravity,0.5,1691.6975,1681.4991944444446,5.714285714285714,466.8967,0.3431372549019608,36,35
202603131141,gravity,0.696969696969697,1866.663,1936.539303030303,6.90625,774.4409,0.5045454545454545,33,32
202603131141,zero_gravity,0.4857142857142857,1632.347,1722.9163514285715,7.0,624.87305,,35,34
202603161028,gravity,0.8333333333333334,1073.8969499999998,1367.848702777778,6.638888888888889,617.1124,0.7555555555555555,36,36
202603161028,zero_gravity,0.8888888888888888,1408.6605,1467.6073305555558,6.666666666666667,824.8217,0.6484375,36,36
202603301430,gravity,0.65625,1275.002,1277.543921875,2.2758620689655173,1363.386,0.5194444444444445,32,29
202603301430,zero_gravity,0.4722222222222222,991.5913,1157.474475,2.2666666666666666,1249.3395,0.46153846153846156,36,30
202604171122,gravity,0.7777777777777778,682.11255,740.2991888888889,5.75,531.76905,0.6205357142857143,36,36
202604171122,zero_gravity,0.8055555555555556,816.7634,886.0757916666666,3.1944444444444446,491.39914999999996,0.6354679802955665,36,36
202604181434,gravity,0.8285714285714286,1066.482,1154.3938714285714,5.382352941176471,999.8867,0.5172413793103449,35,34
202604181434,zero_gravity,0.75,1074.4805000000001,1127.7384527777776,5.114285714285714,1049.064,0.587962962962963,36,35
202604211006,gravity,0.6388888888888888,1365.937,1553.6247027777779,5.277777777777778,999.5638,0.6605351170568562,36,36
202604211006,zero_gravity,0.6285714285714286,1316.1,1401.7774942857143,5.257142857142857,1148.655,0.5541958041958042,35,35
202604211430,gravity,0.7647058823529411,825.11195,1100.622967647059,4.823529411764706,1232.399,0.4495192307692307,34,34
202604211430,zero_gravity,0.5294117647058824,849.8965000000001,1167.0290411764706,5.029411764705882,1007.5849499999999,0.6649305555555556,34,34
202604231424,gravity,0.8611111111111112,1049.179,1233.2949888888888,6.828571428571428,815.4399,0.7338709677419355,36,35
202604231424,zero_gravity,0.8333333333333334,1049.2849999999999,1123.2374444444445,6.861111111111111,391.1183,0.5416666666666666,36,36
202604241058,gravity,0.6451612903225806,1299.461,1370.4736774193545,6.888888888888889,664.6216,0.5,31,27
202604241058,zero_gravity,0.4666666666666667,1648.344,1758.5229333333332,6.857142857142857,691.4204,0.5,30,28
202604241424,gravity,0.7777777777777778,1308.527,1502.613527777778,6.942857142857143,1332.611,0.48214285714285715,36,35
202604241424,zero_gravity,0.7222222222222222,1425.495,1501.8321388888887,7.0,1448.8220000000001,,36,34
202604241517,gravity,0.71875,2066.6800000000003,2003.6051468750002,6.066666666666666,1474.1585,0.5454545454545454,32,30
202604241517,zero_gravity,0.696969696969697,1916.28,1895.454,5.4375,1599.7295,0.5120772946859904,33,32
202604251424,gravity,0.4117647058823529,1257.8915000000002,1364.2412676470587,4.852941176470588,1091.1100000000001,0.37857142857142856,34,34
202604251424,zero_gravity,0.4444444444444444,1090.568,1143.396388888889,4.666666666666667,1041.6885,0.5546875,36,36
202604251447,gravity,0.6111111111111112,866.37405,992.9449444444446,6.944444444444445,1149.6264999999999,0.5714285714285714,36,36
202604251447,zero_gravity,0.5,949.0742,1110.057088888889,6.916666666666667,1108.1245,0.4166666666666667,36,36
202604291121,gravity,0.6774193548387096,1182.343,1478.9548741935484,6.896551724137931,1383.274,0.586111111111111,31,29
202604291121,zero_gravity,0.7575757575757576,1382.172,1558.5443181818182,7.0,973.6306999999999,,33,30
202604291412,gravity,0.8285714285714286,799.5339,1006.69778,3.7142857142857144,815.7617,0.7873563218390804,35,35
202604291412,zero_gravity,0.8333333333333334,966.8643,1173.4521083333334,3.6944444444444446,924.8274,0.7666666666666666,36,36
202604301109,gravity,0.5151515151515151,1199.421,1461.7859363636362,6.818181818181818,1048.83,0.6268382352941176,33,33
202604301109,zero_gravity,0.6944444444444444,1298.8305,1355.5191055555556,6.694444444444445,1082.673,0.5527272727272727,36,36
202604301417,gravity,0.7222222222222222,891.0,962.5079555555554,5.083333333333333,941.47955,0.5057692307692307,36,36
202604301417,zero_gravity,0.4166666666666667,1064.2275,1101.3134138888888,5.0,924.09655,,36,36
202605081618,gravity,0.7941176470588235,1249.62,1362.0081558823529,6.206896551724138,881.9575,0.5584415584415584,34,29
202605081618,zero_gravity,0.6764705882352942,1458.0475000000001,1510.3820911764703,6.645161290322581,782.7881,0.5631313131313131,34,31
202605091021,gravity,0.4857142857142857,1232.884,1256.8624285714286,4.857142857142857,999.4861,0.5245098039215687,35,35
202605091021,zero_gravity,0.5555555555555556,1049.688,1093.1713861111116,4.805555555555555,957.8666000000001,0.55,36,36
202605091507,gravity,0.8484848484848485,1633.024,1738.5223515151513,5.090909090909091,1149.792,0.5428571428571428,33,33
202605091507,zero_gravity,0.6,1266.432,1483.5193942857145,5.142857142857143,1099.795,0.5102040816326531,35,35
202605091613,gravity,0.47058823529411764,1591.298,1670.7669794117649,5.6875,1149.491,0.6156862745098038,34,32
202605091613,zero_gravity,0.45714285714285713,1699.709,1752.0646571428574,4.8,1248.603,0.555921052631579,35,35
202605091617,gravity,0.6111111111111112,1199.846,1298.7137666666667,6.0,1191.042,0.5941558441558441,36,36
202605091617,zero_gravity,0.4857142857142857,1566.5,1698.2467714285713,5.617647058823529,1283.192,0.4913194444444444,35,34
202605111426,gravity,0.5142857142857142,1033.304,1191.5784228571426,4.911764705882353,840.8772,0.5363321799307957,35,34
202605111426,zero_gravity,0.4411764705882353,1307.3015,1373.177455882353,4.794117647058823,783.0901,0.5052631578947369,34,34
202605111540,gravity,0.5806451612903226,1316.456,1409.8936967741931,5.0,1199.7235,0.6122994652406417,31,28
202605111540,zero_gravity,0.5,1600.0005,1825.3202633333335,3.7142857142857144,1174.7635,0.6615384615384616,30,28
202605111553,gravity,0.5555555555555556,982.9105500000001,1054.1723944444445,4.714285714285714,1166.171,0.524671052631579,36,35
202605111553,zero_gravity,0.5833333333333334,949.441,1003.1980361111112,4.527777777777778,1116.033,0.5523809523809524,36,36
202605120953,gravity,0.8333333333333334,891.0548,999.6154361111112,7.0,499.59315000000004,,36,36
202605120953,zero_gravity,0.9166666666666666,858.0581,951.1096388888889,7.0,366.4124,,36,36
202605121423,gravity,0.7714285714285715,783.031,924.0395742857144,4.588235294117647,815.6339499999999,0.8461538461538461,35,34
202605121423,zero_gravity,0.7714285714285715,800.0676,931.5726657142857,5.0285714285714285,1200.037,0.7592592592592593,35,35
202605121442,gravity,0.47058823529411764,1141.5065,1368.2347382352941,6.9393939393939394,1116.425,0.5588235294117647,34,33
202605121442,zero_gravity,0.7714285714285715,1150.15,1282.5338257142855,6.828571428571428,1199.542,0.5763888888888888,35,35
202605131007,gravity,0.7352941176470589,1091.2914999999998,1239.782594117647,5.9411764705882355,849.5602,0.5800000000000001,34,34
202605131007,zero_gravity,0.7777777777777778,1199.5945000000002,1280.4363722222224,6.777777777777778,499.1721,0.609375,36,36
202605131018,gravity,0.5,1049.7,1163.0032055555557,4.0,907.91025,,36,36
202605131018,zero_gravity,0.6666666666666666,1033.288,1252.4735277777777,4.0,907.9448500000001,,36,36
202605131426,gravity,0.8333333333333334,566.3511,789.9103777777777,6.472222222222222,682.90075,0.7694444444444445,36,36
202605131426,zero_gravity,0.7647058823529411,599.6172,718.3042735294118,6.235294117647059,583.0382999999999,0.8076923076923077,34,34
202605131703,gravity,0.7142857142857143,999.8296,1176.7573200000002,6.142857142857143,766.7632,0.6100000000000001,35,35
202605131703,zero_gravity,0.4722222222222222,1316.484,1352.9109250000001,6.0,707.75905,0.5464396284829721,36,36
202605141023,gravity,0.6944444444444444,1049.494,1214.3424916666665,5.166666666666667,991.34695,0.4927272727272727,36,36
202605141023,zero_gravity,0.6285714285714286,966.5923,1139.2371942857144,5.228571428571429,949.7915,0.465034965034965,35,35
202605141420,gravity,0.9166666666666666,732.8621,797.3579305555554,6.833333333333333,349.76805,0.6666666666666667,36,36
202605141420,zero_gravity,0.7777777777777778,733.41895,896.4685833333334,7.0,324.24289999999996,,36,36
202605151433,gravity,0.4722222222222222,683.2533,752.8149805555556,7.0,449.61735,,36,36
202605151433,zero_gravity,0.5277777777777778,691.2463,751.0069638888888,6.861111111111111,499.85654999999997,0.47368421052631576,36,36
202605161415,gravity,0.9166666666666666,1066.295,1119.0145555555557,4.25,849.4881499999999,0.6363636363636364,36,36
202605161415,zero_gravity,0.8055555555555556,1090.7815,1157.8732944444448,4.083333333333333,691.1338000000001,0.4630541871921182,36,36
202605161422,gravity,0.7777777777777778,1349.7995,1395.9965722222223,5.305555555555555,791.3724,0.7165178571428572,36,36
202605161422,zero_gravity,0.7647058823529411,1341.3575,1373.6695264705884,5.588235294117647,549.5759,0.6274038461538461,34,34
202605181455,gravity,0.8571428571428571,966.1143,1131.0851342857143,6.3428571428571425,599.4521,0.3733333333333333,35,35
202605181455,zero_gravity,0.6388888888888888,858.1615999999999,991.7258249999995,6.055555555555555,649.5471500000001,0.5367892976588629,36,36
202605191433,gravity,0.7777777777777778,1274.788,1514.9303055555554,4.861111111111111,957.9590000000001,0.7276785714285714,36,36
202605191433,zero_gravity,0.6764705882352942,1491.4935,1567.757323529412,5.029411764705882,957.43065,0.4960474308300395,34,34
202605191954,gravity,0.7222222222222222,1058.1860000000001,1142.318661111111,5.722222222222222,516.25405,0.6480769230769231,36,36
202605191954,zero_gravity,0.696969696969697,1199.815,1362.279212121212,5.666666666666667,416.5806,0.5804347826086957,33,33
202605201004,gravity,0.9142857142857143,1466.516,1500.150985714286,4.352941176470588,699.78135,0.6290322580645162,35,34
202605201004,zero_gravity,0.6388888888888888,1674.5535,1687.123038888889,4.166666666666667,932.7898,0.4548494983277592,36,36
202605201452,gravity,0.5588235294117647,1174.5785,1363.4909058823528,4.588235294117647,1191.482,0.7087719298245615,34,34
202605201452,zero_gravity,0.6111111111111112,1174.675,1338.874161111111,4.285714285714286,1199.508,0.6503496503496503,36,35
202605201637,gravity,0.8181818181818182,1415.619,1678.9029272727273,6.575757575757576,1082.938,0.6018518518518519,33,33
202605201637,zero_gravity,0.7142857142857143,1432.995,1699.186457142857,6.714285714285714,699.5759,0.752,35,35
202605211013,gravity,0.8333333333333334,941.40295,1074.6778944444443,6.0,483.1189,0.4027777777777778,36,36
202605211013,zero_gravity,0.7222222222222222,999.84835,1065.7235861111114,6.5,591.0536999999999,0.4423076923076923,36,36
202605211443,gravity,0.3333333333333333,766.4268500000001,860.7326749999999,7.0,507.80165,,36,36
202605211443,zero_gravity,0.6111111111111112,783.04955,906.0871999999999,7.0,516.0415,,36,36
202605212015,gravity,0.7352941176470589,1257.1135,1345.248732352941,7.0,583.0867,,34,34
202605212015,zero_gravity,0.7142857142857143,1299.81,1537.3465828571427,7.0,749.4058,,35,35
202605221039,gravity,0.7428571428571429,1399.68,1560.1587542857142,3.393939393939394,1316.483,0.6226851851851851,35,33
202605221039,zero_gravity,0.8125,1549.863,1665.759196875,3.4827586206896552,1332.959,0.6521739130434783,32,29
202605221450,gravity,0.5555555555555556,991.135,1106.5879555555555,4.25,624.62095,0.5,36,36
202605221450,zero_gravity,0.5714285714285714,1016.329,1096.825671428571,4.057142857142857,599.7383,0.4916666666666667,35,35
202605221530,gravity,0.5833333333333334,908.08155,1021.4884194444444,6.611111111111111,808.0409999999999,0.4650793650793651,36,36
202605221530,zero_gravity,0.5277777777777778,749.2438,856.6983583333334,6.138888888888889,1165.576,0.39164086687306504,36,36
202605221536,gravity,0.6666666666666666,799.8307,1047.3262472222223,5.892857142857143,1282.2910000000002,0.42105263157894735,36,28
202605221536,zero_gravity,0.6666666666666666,899.6369500000001,1256.6265194444445,5.75,1157.882,0.625,36,36
202605221545,gravity,0.6857142857142857,1716.295,1553.1273457142856,2.8285714285714287,883.0691,0.6704545454545455,35,35
202605221545,zero_gravity,0.3333333333333333,1524.8735,1563.5446638888889,1.8611111111111112,774.65965,0.5416666666666666,36,36
202605231554,gravity,0.4411764705882353,999.6702,1048.2017794117646,5.0,649.74195,,34,34
202605231554,zero_gravity,0.5714285714285714,1016.334,1178.658037142857,4.942857142857143,633.0913,0.45,35,35
202605231635,gravity,0.7941176470588235,2008.1535,1966.829105882353,4.911764705882353,1399.7135,0.6428571428571428,34,34
202605231635,zero_gravity,0.7142857142857143,2066.233,1994.8613399999997,4.5588235294117645,1407.9135,0.5729166666666666,35,34
202605251447,gravity,0.5588235294117647,1041.379,1288.4252529411765,6.411764705882353,924.7329,0.5140350877192982,34,34
202605251447,zero_gravity,0.5142857142857142,1266.327,1397.79892,5.885714285714286,1266.433,0.5816993464052288,35,35
202605251607,gravity,0.7941176470588235,1441.4365,1504.6991029411765,5.03030303030303,1415.981,0.7197802197802198,34,33
202605251607,zero_gravity,0.7222222222222222,1383.134,1425.125922222222,5.057142857142857,1366.546,0.382,36,35
202605260957,gravity,0.47058823529411764,1032.9085,1230.0871088235292,4.4411764705882355,524.7597499999999,0.359375,34,34
202605260957,zero_gravity,0.4722222222222222,874.8179,949.7078666666667,5.5,349.34155,0.43034055727554177,36,36
202605261045,gravity,0.6857142857142857,1566.678,1639.093265714286,4.114285714285714,866.3513,0.5113636363636365,35,35
202605261045,zero_gravity,0.6666666666666666,1591.269,1666.398261111111,4.0,590.96985,,36,36
202605261430,gravity,0.8888888888888888,691.1809000000001,861.2809555555555,6.472222222222222,808.0345,0.8359375,36,36
202605261430,zero_gravity,0.8055555555555556,949.55465,1053.8473499999998,5.055555555555555,949.00295,0.8325123152709359,36,36
202605261437,gravity,0.9166666666666666,999.7247500000001,1112.2460722222224,6.085714285714285,633.189,,36,35
202605261437,zero_gravity,0.6944444444444444,1007.9984999999999,1103.9191611111112,6.027777777777778,366.4415,,36,36
202605261606,gravity,0.4444444444444444,824.5826500000001,850.5659277777778,4.0,1091.5945000000002,0.5296875000000001,36,36
202605261606,zero_gravity,0.4857142857142857,1082.883,1235.845562857143,1.7428571428571429,733.0996,0.41503267973856206,35,35
202605261631,gravity,0.7777777777777778,1307.6925,1367.207872222222,6.916666666666667,733.00595,0.5267857142857143,36,36
202605261631,zero_gravity,0.5555555555555556,1074.174,1140.8129222222224,7.0,516.1101,,36,36
202605261634,gravity,0.6,1133.242,1388.745722857143,6.852941176470588,1166.5345,0.5571428571428572,35,34
202605261634,zero_gravity,0.2857142857142857,1283.117,1499.6606657142856,6.685714285714286,1283.09,0.51,35,35
202605261957,gravity,0.8235294117647058,1291.105,1346.2534411764707,6.176470588235294,499.7817,0.8511904761904763,34,34
202605261957,zero_gravity,0.8055555555555556,1116.031,1209.346361111111,5.972222222222222,466.3125,0.8103448275862067,36,36
202605261958,gravity,0.6111111111111112,1108.0395,1400.244688888889,6.472222222222222,782.9952499999999,0.4772727272727273,36,36
202605261958,zero_gravity,0.6666666666666666,1057.931,1120.585361111111,6.25,333.0538,0.5625,36,36
202605271051,gravity,0.4444444444444444,1049.7005,1125.4216999999999,5.722222222222222,1100.4615,0.37187499999999996,36,36
202605271051,zero_gravity,0.5277777777777778,1099.824,1202.4945083333334,5.805555555555555,1073.7785,0.5572755417956655,36,36
202605271423,gravity,0.6,1099.938,1248.8292828571427,4.857142857142857,849.6926,0.7108843537414966,35,35
202605271423,zero_gravity,0.7222222222222222,999.78635,1133.5165305555556,4.361111111111111,707.8706,0.3596153846153846,36,36
202605271445,gravity,0.6666666666666666,1374.7455,1465.9399805555556,6.527777777777778,732.8939,0.45486111111111105,36,36
202605271445,zero_gravity,0.7142857142857143,1232.311,1415.297617142857,6.828571428571428,599.9512,0.55,35,35
202605271505,gravity,0.8,1216.444,1501.1350057142856,6.914285714285715,883.0547,0.5510204081632653,35,35
202605271505,zero_gravity,0.47058823529411764,1699.5735,1698.2401499999999,5.9411764705882355,1024.5905,0.6805555555555556,34,34
202605271539,gravity,0.625,1982.6480000000001,1945.603734375,6.064516129032258,799.6528,0.4473684210526315,32,31
202605271539,zero_gravity,0.6571428571428571,1800.327,1805.3816571428572,5.8,916.3154,0.42934782608695654,35,35
