subject,auc,signature_rate,signature_rate_percent
202605261958,0.5625,0.0851063829787233,8.51063829787233
202605271051,0.5572755417956655,0.10625,10.625
202605271423,0.3596153846153846,0.09051724137931019,9.05172413793102
202605271445,0.55,0.0758196721311473,7.581967213114731
202605271539,0.4293478260869565,0.0833333333333333,8.33333333333333
202605271553,0.5408496732026143,0.0666666666666665,6.66666666666665
202605281637,0.5625,0.0851063829787233,8.51063829787233
202605281645,0.5366300366300366,0.1090534979423867,10.905349794238669
202605291006,0.3608058608058607,0.1560574948665297,15.60574948665297
202605291659,0.6875,0.0801687763713078,8.01687763713078
202606011955,0.5199275362318841,0.0821114369501465,8.21114369501465
202606011956,0.5625,0.060100166944908,6.0100166944908
202606041515,0.2781818181818182,0.1260273972602739,12.60273972602739
202606051733,0.4340277777777777,0.0820189274447949,8.20189274447949
202606061425,0.4772727272727273,0.0544464609800362,5.44464609800362
202606061640,0.5254545454545454,0.07547169811320739,7.547169811320739
202606081618,0.4765886287625418,0.1114285714285713,11.14285714285713
202606091426,0.546218487394958,0.0647482014388488,6.474820143884879
202606101015,0.3798701298701298,0.0518638573743921,5.18638573743921
202606101632,0.6151315789473684,0.0587371512481644,5.87371512481644
202606121419,0.4583333333333333,0.1196454948301328,11.96454948301328
202606131455,0.4705882352941176,0.0724907063197025,7.24907063197025
202606151954,0.3726851851851852,0.07730673316708211,7.730673316708211
202606161430,0.734375,0.0463320463320463,4.63320463320463
202606161543,0.5134615384615385,0.09560229445506671,9.560229445506671
202606171429,0.4545454545454545,0.0393162393162392,3.93162393162392
202606171620,0.6294642857142857,0.06783369803063449,6.783369803063449
202606181002,0.7807692307692308,0.0476947535771064,4.76947535771064
202606221624,0.4724025974025974,0.052083333333333204,5.208333333333321
202606231419,0.4523809523809524,0.0771929824561402,7.71929824561402
202606241623,0.5909090909090908,0.0825035561877665,8.25035561877665
202606251616,0.4722222222222222,0.0942622950819671,9.426229508196709
202606260938,0.7109375,0.0678233438485803,6.7823343848580295
202606271424,0.4732142857142857,0.12248322147650989,12.248322147650988
202606291609,0.5136054421768708,0.0427698574338084,4.27698574338084
